,Object-ID,SYS_CODE,LOC_NAME,BED_CODE,MAN_NAME,DES_TYPE,CAT_DES,BLD_CODE,ADDRESS,ST_CODE,LAT,LON,COM_DIST,COUN_DIS,CENSUS_TRACT,BOR_BLOCK,NTA,NTA_NAME,ADM_DIST,DBN_CODE,SCH_NAME,YEAR,TOT_ENRO,GRADE PK,GRADE K,GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,NUM_POV,PERC_POV,ECON_IND
572,M009,1.53308574849642e-312,P.S. 009 Sarah Anderson,310000000000,DOE,General Academic,Elementary,M009,100 WEST ��������������,NY,40.785234,-73.974256,107,6,16900,5.00063617109663e-315,MN12,Upper West Side,COMMUNITY SCHOOL DISTRICT 03,03M009,P.S. 009 Sarah Anderson,2018-19,611,18,100,101,93,114,104,81,0,0,0,0,0,0,0,135,22%,18%
573,M011,1.53259168286046e-312,P.S. 011 William T. Harris,310000000000,DOE,General Academic,Elementary,M011,320 WEST ��������������,NY,40.744186,-74.000743,104,3,8900,4.97741506103881e-315,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,COMMUNITY SCHOOL DISTRICT 02,02M011,P.S. 011 William T. Harris,2018-19,888,18,153,137,155,145,134,146,0,0,0,0,0,0,0,276,31%,34%
574,M012,1.53357981415708e-312,Tag Young Scholars,310000000000,DOE,General Academic,K-8,M117,240 EAST 109 STREET,NY,40.792556,-73.942285,111,8,17000,5.02247422342942e-315,MN33,East Harlem South,COMMUNITY SCHOOL DISTRICT 04,04M012,Tag Young Scholars,2018-19,601,0,51,62,64,64,65,66,68,77,84,0,0,0,0,205,34%,38%
575,M015,1.53209761723438e-312,P.S. 015 Roberto Clemente,310000000000,DOE,General Academic,Elementary,M015,333 EAST �������������,NY,40.722075,-73.978747,103,2,2601,4.95913461238006e-315,MN28,Lower East Side,COMMUNITY SCHOOL DISTRICT 01,01M015,P.S. 015 Roberto Clemente,2018-19,174,13,20,33,30,30,20,28,0,0,0,0,0,0,0,145,83%,88%
576,M018,1.53456794547841e-312,P.S. 018 Park Terrace,311000000000,DOE,General Academic,K-8,M898,4124 9 AVENUE,NY,40.871456,-73.911732,112,10,29900,5.05009607006722e-315,MN01,Marble Hill-Inwood,COMMUNITY SCHOOL DISTRICT 06,06M018,P.S. 018 Park Terrace,2018-19,357,0,16,24,40,39,47,39,62,50,40,0,0,0,0,331,93%,89%
577,M019,1.53209761725414e-312,P.S. 019 Asher Levy,310000000000,DOE,General Academic,Elementary,M019,185 1 AVENUE,NY,40.730009,-73.984496,103,2,4000,4.96303780015139e-315,MN22,East Village,COMMUNITY SCHOOL DISTRICT 01,01M019,P.S. 019 Asher Levy,2018-19,249,10,30,39,43,41,44,42,0,0,0,0,0,0,0,180,72%,67%
578,M020,1.53209761725908e-312,P.S. 020 Anna Silver,310000000000,DOE,General Academic,Elementary,M020,166 ESSEX STREET,NY,40.721305,-73.986312,103,1,3001,4.95819579378049e-315,MN27,Chinatown,COMMUNITY SCHOOL DISTRICT 01,01M020,P.S. 020 Anna Silver,2018-19,481,42,61,69,76,67,90,76,0,0,0,0,0,0,0,316,66%,74%
579,M028,1.53456794552781e-312,P.S. 028 Wright Brothers,311000000000,DOE,General Academic,Elementary,M028,475 WEST 155 STREET,NY,40.831630,-73.942023,112,7,23900,5.04475621844828e-315,MN36,Washington Heights South,COMMUNITY SCHOOL DISTRICT 06,06M028,P.S. 028 Wright Brothers,2018-19,597,29,78,89,96,86,108,111,0,0,0,0,0,0,0,542,91%,94%
580,M030,1.53407387989185e-312,P.S. 030 Hernandez/Hughes,311000000000,DOE,General Academic,Elementary,M030,144-176 EAST 128 STREET,NY,40.805653,-73.935461,111,9,24200,5.028402615927e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 05,05M030,P.S. 030 Hernandez/Hughes,2018-19,253,30,45,39,32,39,36,32,0,0,0,0,0,0,0,236,93%,93%
581,M033,1.53259168296915e-312,P.S. 033 Chelsea Prep,310000000000,DOE,General Academic,Elementary,M033,281 9 AVENUE,NY,40.749014,-74.000238,104,3,9700,4.97642692480647e-315,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,COMMUNITY SCHOOL DISTRICT 02,02M033,P.S. 033 Chelsea Prep,2018-19,632,33,81,114,94,99,113,98,0,0,0,0,0,0,0,308,49%,49%
582,M034,1.53209761732825e-312,P.S. 034 Franklin D. Roosevelt,310000000000,DOE,General Academic,K-8,M034,730 EAST ��������������,NY,40.726008,-73.975058,103,2,2800,4.95948054726396e-315,MN28,Lower East Side,COMMUNITY SCHOOL DISTRICT 01,01M034,P.S. 034 Franklin D. Roosevelt,2018-19,305,17,26,20,16,21,43,40,39,44,39,0,0,0,0,301,99%,94%
583,M035,1.51925191548198e-312,P.S. 035,308000000000,DOE,Special Education,K-12 all grades,M058,317 WEST ���������������5,NY,40.764129,-73.985899,104,3,13300,4.99218761396815e-315,MN15,Clinton,CITYWIDE SPECIAL EDUCATION,75M035,P.S. 035,2018-19,317,0,0,0,2,3,4,2,4,4,2,114,102,20,60,267,84%,87%
584,M036,1.5340738799215e-312,P.S. 036 Margaret Douglas,311000000000,DOE,General Academic,Elementary,M036,123 MORNINGSIDE DRIVE,NY,40.810705,-73.957409,109,7,19701,5.03205861277441e-315,MN09,Morningside Heights,COMMUNITY SCHOOL DISTRICT 05,05M036,P.S. 036 Margaret Douglas,2018-19,355,69,48,47,37,54,52,48,0,0,0,0,0,0,0,318,90%,88%
585,M037,1.5335798142806e-312,River East Elementary,310000000000,DOE,General Academic,Elementary,M045,2351 FIRST AVENUE,NY,40.799265,-73.933740,111,8,19400,5.02944054903578e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M037,River East Elementary,2018-19,259,31,41,35,26,43,51,32,0,0,0,0,0,0,0,218,84%,86%
586,M038,1.53357981428554e-312,P.S. 38 Roberto Clemente,310000000000,DOE,General Academic,Elementary,M121,232 EAST 103 STREET,NY,40.788668,-73.944762,111,8,16400,5.02227618215594e-315,MN33,East Harlem South,COMMUNITY SCHOOL DISTRICT 04,04M038,P.S. 38 Roberto Clemente,2018-19,241,39,27,25,29,45,41,35,0,0,0,0,0,0,0,227,94%,94%
587,M040,1.53259168300374e-312,P.S. 040 Augustus Saint-Gaudens,310000000000,DOE,General Academic,Elementary,M040,320 EAST 20TH STREET,NY,40.735328,-73.981536,106,2,6400,4.98635758994066e-315,MN21,Gramercy,COMMUNITY SCHOOL DISTRICT 02,02M040,P.S. 040 Augustus Saint-Gaudens,2018-19,708,35,125,138,125,96,93,96,0,0,0,0,0,0,0,81,11%,14%
588,M041,1.53259168300868e-312,P.S. 041 Greenwich Village,310000000000,DOE,General Academic,Elementary,M041,116 WEST ��������������,NY,40.735450,-73.999094,102,3,7100,4.97059707864261e-315,MN23,West Village,COMMUNITY SCHOOL DISTRICT 02,02M041,P.S. 041 Greenwich Village,2018-19,694,53,110,112,95,118,90,116,0,0,0,0,0,0,0,49,7%,8%
589,M042,1.53259168301362e-312,P.S. 042 Benjamin Altman,310000000000,DOE,General Academic,Elementary,M042,71 HESTER STREET,NY,40.716126,-73.990826,103,1,1600,4.95592309180962e-315,MN27,Chinatown,COMMUNITY SCHOOL DISTRICT 02,02M042,P.S. 042 Benjamin Altman,2018-19,574,34,82,105,98,91,81,83,0,0,0,0,0,0,0,400,70%,79%
590,M046,1.53407387997091e-312,P.S. 046 Arthur Tappan,311000000000,DOE,General Academic,K-8,M046,2987 FREDERICK DOUGLASS BOULEVARD,NY,40.830400,-73.936300,110,9,24302,5.04470693045945e-315,MN03,Central Harlem North-Polo Grounds,COMMUNITY SCHOOL DISTRICT 05,05M046,P.S. 046 Arthur Tappan,2018-19,630,51,49,57,63,63,64,83,78,55,67,0,0,0,0,586,93%,95%
591,M047,1.53259168303832e-312,47 The American Sign Language and English Secondar,310000000000,DOE,Special Education,High school,M047,223 EAST 23 STREET,NY,40.738374,-73.981329,106,2,6400,4.98532011137227e-315,MN21,Gramercy,,02M047,47 The American Sign Language and English Secondar,2018-19,196,0,0,0,0,0,0,0,0,0,0,76,35,46,39,173,88%,77%
592,M048,1.53456794562663e-312,P.S. 048 P.O. Michael J. Buczek,311000000000,DOE,General Academic,Elementary,M048,4360-78 BROADWAY,NY,40.853193,-73.933629,112,10,27100,5.0477206271453e-315,MN35,Washington Heights North,COMMUNITY SCHOOL DISTRICT 06,06M048,P.S. 048 P.O. Michael J. Buczek,2018-19,478,36,56,63,70,84,95,74,0,0,0,0,0,0,0,440,92%,86%
593,M051,1.53259168305808e-312,P.S. 051 Elias Howe,310000000000,DOE,General Academic,Elementary,M338,525 WEST 44TH STREET,NY,40.761487,-73.995825,104,3,12900,4.99366977138042e-315,MN15,Clinton,COMMUNITY SCHOOL DISTRICT 02,02M051,P.S. 051 Elias Howe,2018-19,481,71,64,77,73,68,64,64,0,0,0,0,0,0,0,270,56%,58%
594,M052,1.53456794564639e-312,Harold O. Levy School,311000000000,DOE,General Academic,Junior High-Intermediate-Middle,M052,650 ACADEMY STREET,NY,40.865556,-73.925464,112,10,29100,5.05098141594194e-315,MN01,Marble Hill-Inwood,COMMUNITY SCHOOL DISTRICT 06,06M052,Harold O. Levy School,2018-19,261,0,0,0,0,0,0,0,100,78,83,0,0,0,0,253,97%,92%
595,M054,1.53308574871875e-312,J.H.S. 054 Booker T. Washington,310000000000,DOE,General Academic,Junior High-Intermediate-Middle,M054,103 WEST 107 STREET,NY,40.800700,-73.963270,107,7,19300,5.03265153601533e-315,MN09,Morningside Heights,COMMUNITY SCHOOL DISTRICT 03,03M054,J.H.S. 054 Booker T. Washington,2018-19,867,0,0,0,0,0,0,0,313,257,297,0,0,0,0,168,19%,23%
596,M057,1.53357981437941e-312,James Weldon Johnson,310000000000,DOE,General Academic,K-8,M057,176 EAST 115 STREET,NY,40.797205,-73.941598,111,8,18200,5.02168391108168e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M057,James Weldon Johnson,2018-19,805,43,71,73,71,78,95,88,87,99,100,0,0,0,0,705,88%,94%
597,M059,1.53259168309761e-312,P.S. 059 Beekman Hill International,310000000000,DOE,General Academic,Elementary,M488,231-249 EAST 56 STREET,NY,40.759248,-73.967204,106,4,10800,5.00636725353789e-315,MN19,Turtle Bay-East Midtown,COMMUNITY SCHOOL DISTRICT 02,02M059,P.S. 059 Beekman Hill International,2018-19,598,20,100,111,102,104,96,65,0,0,0,0,0,0,0,68,11%,8%
598,M063,1.53209761747153e-312,The STAR Academy - P.S.63,310000000000,DOE,General Academic,Elementary,M063,121 EAST �������������,NY,40.724440,-73.986214,103,2,3200,4.96195075691741e-315,MN22,East Village,COMMUNITY SCHOOL DISTRICT 01,01M063,The STAR Academy - P.S.63,2018-19,230,23,49,41,28,40,25,24,0,0,0,0,0,0,0,176,77%,73%
599,M064,1.53209761747647e-312,P.S. 064 Robert Simon,310000000000,DOE,General Academic,Elementary,M064,600 EAST �������������,NY,40.723130,-73.981597,103,2,2601,4.95977680384718e-315,MN28,Lower East Side,COMMUNITY SCHOOL DISTRICT 01,01M064,P.S. 064 Robert Simon,2018-19,223,19,42,32,40,29,28,33,0,0,0,0,0,0,0,192,86%,90%
600,M065,1.53407808424722e-312,Democracy Prep Endurance Charter School,311000000000,Charter,General Academic,Secondary School,M154,250 WEST 127 STREET,NY,40.810499,-73.948902,110,9,22400,5.03610999059556e-315,MN03,Central Harlem North-Polo Grounds,OFFICE OF CHARTER SCHOOLS,84M065,Democracy Prep Endurance Charter School,2018-19,652,0,0,0,0,0,0,0,103,119,128,84,93,66,59,498,76%,77%
601,M068,1.53457214995235e-312,KIPP Washington Heights Middle School,311000000000,Charter,General Academic,K-12 all grades,M090,21 JUMEL PLACE,NY,40.839139,-73.935815,112,10,24900,5.04500340937221e-315,MN36,Washington Heights South,OFFICE OF CHARTER SCHOOLS,84M068,KIPP Washington Heights Middle School,2018-19,1052,0,93,95,95,91,90,89,89,88,87,76,84,75,0,934,89%,81%
602,M072,1.53357981445352e-312,The Lexington Academy,310000000000,DOE,General Academic,K-8,M072,131 EAST 104 STREET,NY,40.791444,-73.947450,111,8,16600,5.02128802616098e-315,MN33,East Harlem South,COMMUNITY SCHOOL DISTRICT 04,04M072,The Lexington Academy,2018-19,646,42,55,64,52,67,64,69,81,66,86,0,0,0,0,566,88%,90%
603,M075,1.5330857488225e-312,P.S. 075 Emily Dickinson,310000000000,DOE,General Academic,Elementary,M075,735 WEST END AVENUE,NY,40.795109,-73.973996,107,6,18300,5.00256320497904e-315,MN12,Upper West Side,COMMUNITY SCHOOL DISTRICT 03,03M075,P.S. 075 Emily Dickinson,2018-19,548,0,81,76,90,89,112,100,0,0,0,0,0,0,0,384,70%,66%
604,M076,1.53308574882744e-312,P.S. 076 A. Philip Randolph,310000000000,DOE,General Academic,K-8,M076,220 WEST 121 STREET,NY,40.806534,-73.951451,110,9,22000,5.03581358579265e-315,MN11,Central Harlem South,COMMUNITY SCHOOL DISTRICT 03,03M076,P.S. 076 A. Philip Randolph,2018-19,443,38,37,32,49,31,40,47,49,61,59,0,0,0,0,422,95%,91%
605,M077,1.53259168318654e-312,P.S. 77 Lower Lab School,310000000000,DOE,General Academic,Elementary,M198,1700 3 AVENUE,NY,40.785018,-73.950420,108,5,15801,5.01595217647377e-315,MN40,Upper East Side-Carnegie Hill,COMMUNITY SCHOOL DISTRICT 02,02M077,P.S. 77 Lower Lab School,2018-19,360,0,50,60,64,64,64,58,0,0,0,0,0,0,0,39,11%,9%
606,M079,1.51925191569937e-312,P.S. M079 - Horan School,308000000000,DOE,Special Education,Secondary School,M079,55 EAST 120 STREET,NY,40.802547,-73.942009,111,9,19800,5.02696973168159e-315,MN34,East Harlem North,CITYWIDE SPECIAL EDUCATION,75M079,P.S. M079 - Horan School,2018-19,266,0,0,0,0,0,0,0,9,7,5,57,39,44,105,248,93%,96%
607,M080,1.53210182181208e-312,Manhattan Charter School II,310000000000,Charter,General Academic,Elementary,M056,220 HENRY STREET,NY,40.713362,-73.986051,103,1,201,4.95394702685251e-315,MN28,Lower East Side,OFFICE OF CHARTER SCHOOLS,84M080,Manhattan Charter School II,2018-19,183,0,25,29,30,41,26,32,0,0,0,0,0,0,0,158,86%,86%
608,M083,1.53357981450787e-312,P.S. 083 Luis Munoz Rivera,310000000000,DOE,General Academic,Elementary,M083,219 EAST 109 STREET,NY,40.793363,-73.941955,111,8,18000,5.02262200834541e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M083,P.S. 083 Luis Munoz Rivera,2018-19,414,31,40,61,66,67,71,78,0,0,0,0,0,0,0,359,87%,80%
609,M084,1.53308574886697e-312,P.S. 084 Lillian Weber,310000000000,DOE,General Academic,Elementary,M084,32 WEST ��������������,NY,40.789479,-73.968419,107,6,17700,5.00019139838027e-315,MN12,Upper West Side,COMMUNITY SCHOOL DISTRICT 03,03M084,P.S. 084 Lillian Weber,2018-19,663,97,110,99,86,90,100,81,0,0,0,0,0,0,0,248,37%,39%
610,M085,1.53407808430157e-312,Global Community Charter School,311000000000,Charter,General Academic,Elementary,M838,2350 5TH AVENUE,NY,40.816980,-73.934951,110,9,21400,5.02657463726592e-315,MN03,Central Harlem North-Polo Grounds,OFFICE OF CHARTER SCHOOLS,84M085,Global Community Charter School,2018-19,420,0,90,77,78,70,60,45,0,0,0,0,0,0,0,371,88%,87%
611,M087,1.53308574888179e-312,P.S. 087 William Sherman,310000000000,DOE,General Academic,Elementary,M087,160 WEST ��������������,NY,40.781710,-73.978020,107,6,16100,4.99742463570422e-315,MN12,Upper West Side,COMMUNITY SCHOOL DISTRICT 03,03M087,P.S. 087 William Sherman,2018-19,898,18,147,136,147,164,154,132,0,0,0,0,0,0,0,88,10%,11%
612,M089,1.53259168324583e-312,P.S. 89,310000000000,DOE,General Academic,Elementary,M089,201 WARREN STREET,NY,40.717010,-74.013967,101,1,31703,4.94144805533089e-315,MN25,Battery Park City-Lower Manhattan,COMMUNITY SCHOOL DISTRICT 02,02M089,P.S. 89,2018-19,456,35,88,92,63,47,61,70,0,0,0,0,0,0,0,40,9%,9%
613,M092,1.53407388019818e-312,P.S. 092 Mary McLeod Bethune,311000000000,DOE,General Academic,Elementary,M092,222 WEST 134 STREET,NY,40.814917,-73.945838,110,9,22600,5.0364558414883e-315,MN03,Central Harlem North-Polo Grounds,COMMUNITY SCHOOL DISTRICT 05,05M092,P.S. 092 Mary McLeod Bethune,2018-19,259,18,27,30,47,42,45,50,0,0,0,0,0,0,0,255,99%,95%
614,M094,1.51925191577348e-312,P.S. M094,308000000000,DOE,Special Education,K-12 all grades,M276,55 BATTERY PLACE,NY,40.706384,-74.017456,101,1,31704,4.94144716107207e-315,MN25,Battery Park City-Lower Manhattan,CITYWIDE SPECIAL EDUCATION,75M094,P.S. M094,2018-19,413,0,30,49,26,40,64,57,39,40,39,7,10,7,5,337,82%,85%
615,M096,1.5335798145721e-312,P.S. 096 Joseph Lanzetta,310000000000,DOE,General Academic,K-8,M096,216 EAST 120 STREET,NY,40.799690,-73.937179,111,8,19400,5.02879782891842e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M096,P.S. 096 Joseph Lanzetta,2018-19,394,27,26,27,36,35,37,49,51,51,55,0,0,0,0,369,94%,95%
616,M098,1.53456794587366e-312,P.S. 098 Shorac Kappock,311000000000,DOE,General Academic,Elementary,M098,512 WEST 212 STREET,NY,40.867741,-73.917814,112,10,30300,5.05078375015836e-315,MN01,Marble Hill-Inwood,COMMUNITY SCHOOL DISTRICT 06,06M098,P.S. 098 Shorac Kappock,2018-19,418,61,54,60,50,65,70,58,0,0,0,0,0,0,0,366,88%,85%
617,M100,1.53407808431639e-312,Neighborhood Charter School of Harlem,311000000000,Charter,General Academic,K-8,MAKA,132 W 124 STREET,NY,40.807556,-73.947067,110,9,22200,0,MN11,Central Harlem South,OFFICE OF CHARTER SCHOOLS,84M100,Neighborhood Charter School of Harlem,2018-19,584,0,64,74,79,107,67,68,69,56,0,0,0,0,0,476,82%,77%
618,M102,1.53357981460174e-312,P.S. 102 Jacques Cartier,310000000000,DOE,General Academic,Elementary,M102,315 EAST 113 STREET,NY,40.795000,-73.938418,111,8,18000,5.02385761217843e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M102,P.S. 102 Jacques Cartier,2018-19,265,25,28,45,37,42,47,41,0,0,0,0,0,0,0,257,97%,82%
619,M103,1.53456794589836e-312,Dos Puentes Elementary School,311000000000,DOE,General Academic,Elementary,M132,185 WADSWORTH AVENUE,NY,40.850561,-73.933964,112,10,27100,5.04762179919416e-315,MN35,Washington Heights North,COMMUNITY SCHOOL DISTRICT 06,06M103,Dos Puentes Elementary School,2018-19,412,0,75,75,77,65,64,56,0,0,0,0,0,0,0,269,65%,65%
620,M104,1.53259168331994e-312,J.H.S. 104 Simon Baruch,310000000000,DOE,General Academic,Junior High-Intermediate-Middle,M104,330 EAST ��������������,NY,40.735879,-73.981034,106,2,6400,4.98640694215802e-315,MN21,Gramercy,COMMUNITY SCHOOL DISTRICT 02,02M104,J.H.S. 104 Simon Baruch,2018-19,1116,0,0,0,0,0,0,0,374,365,377,0,0,0,0,478,43%,40%
621,M108,1.53357981463138e-312,P.S. 108 Assemblyman Angelo Del Toro Educational C,310000000000,DOE,General Academic,K-8,M108,1615 MADISON AVENUE,NY,40.795032,-73.947855,111,8,17401,5.02039875740503e-315,MN33,East Harlem South,COMMUNITY SCHOOL DISTRICT 04,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,2018-19,470,53,33,37,36,35,34,45,64,70,63,0,0,0,0,406,86%,92%
622,M110,1.53209761770374e-312,P.S. 110 Florence Nightingale,310000000000,DOE,General Academic,Elementary,M110,285 DELANCY STREET,NY,40.716200,-73.979800,103,1,1200,4.95701072298171e-315,MN28,Lower East Side,COMMUNITY SCHOOL DISTRICT 01,01M110,P.S. 110 Florence Nightingale,2018-19,372,34,59,66,59,52,45,57,0,0,0,0,0,0,0,210,57%,59%
623,M111,1.53259168335452e-312,P.S. 111 Adolph S. Ochs,310000000000,DOE,General Academic,Elementary,M111,440 WEST ��������������,NY,40.765880,-73.989776,104,3,13300,4.99312624482278e-315,MN15,Clinton,COMMUNITY SCHOOL DISTRICT 02,02M111,P.S. 111 Adolph S. Ochs,2018-19,413,48,69,56,52,73,57,58,0,0,0,0,0,0,0,233,56%,58%
624,M112,1.53357981465115e-312,P.S. 112 Jose Celso Barbosa,310000000000,DOE,General Academic,Early Childhood,M112,535 EAST 119 STREET,NY,40.796889,-73.930528,111,8,19200,5.03037878463789e-315,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M112,P.S. 112 Jose Celso Barbosa,2018-19,319,45,98,93,83,0,0,0,0,0,0,0,0,0,0,247,77%,85%
625,M114,1.53259168336935e-312,East Side Middle School,310000000000,DOE,General Academic,Junior High-Intermediate-Middle,M114,331 EAST 91ST STREET,NY,40.780452,-73.947379,108,5,15400,5.0174344178772e-315,MN32,Yorkville,COMMUNITY SCHOOL DISTRICT 02,02M114,East Side Middle School,2018-19,451,0,0,0,0,0,0,0,151,148,152,0,0,0,0,73,16%,13%
626,M115,1.53456794595765e-312,P.S. 115 Alexander Humboldt,311000000000,DOE,General Academic,Elementary,M115,586 WEST 177 STREET,NY,40.846116,-73.935140,112,10,26100,5.04604085829666e-315,MN36,Washington Heights South,COMMUNITY SCHOOL DISTRICT 06,06M115,P.S. 115 Alexander Humboldt,2018-19,452,34,68,58,68,59,87,78,0,0,0,0,0,0,0,435,96%,91%
627,M116,1.53259168337923e-312,P.S. 116 Mary Lindley Murray,310000000000,DOE,General Academic,Elementary,M116,210 EAST ��������������,NY,40.744511,-73.977906,106,2,7000,4.98576468646237e-315,MN20,Murray Hill-Kips Bay,COMMUNITY SCHOOL DISTRICT 02,02M116,P.S. 116 Mary Lindley Murray,2018-19,504,54,74,84,73,63,81,75,0,0,0,0,0,0,0,163,32%,34%
628,M123,1.53407388035134e-312,P.S. 123 Mahalia Jackson,311000000000,DOE,General Academic,K-8,M123,301 WEST 140 STREET,NY,40.820216,-73.944551,110,9,22102,5.04154483621622e-315,MN03,Central Harlem North-Polo Grounds,COMMUNITY SCHOOL DISTRICT 05,05M123,P.S. 123 Mahalia Jackson,2018-19,471,49,32,26,32,52,56,43,56,69,56,0,0,0,0,447,95%,93%
629,M124,1.53259168341875e-312,P.S. 124 Yung Wing,310000000000,DOE,General Academic,Elementary,M124,40 DIVISION STREET,NY,40.715097,-73.996017,103,1,1600,4.95493496051793e-315,MN27,Chinatown,COMMUNITY SCHOOL DISTRICT 02,02M124,P.S. 124 Yung Wing,2018-19,675,59,95,106,116,106,100,93,0,0,0,0,0,0,0,354,52%,60%
630,M125,1.53407388036122e-312,P.S. 125 Ralph Bunche,311000000000,DOE,General Academic,Elementary,M125,425 WEST 123 STREET,NY,40.810793,-73.955722,109,7,20901,5.03769101054356e-315,MN09,Morningside Heights,COMMUNITY SCHOOL DISTRICT 05,05M125,P.S. 125 Ralph Bunche,2018-19,284,34,58,49,39,45,39,20,0,0,0,0,0,0,0,190,67%,66%
631,M126,1.53259168342863e-312,P.S. 126 Jacob August Riis,310000000000,DOE,General Academic,K-8,M126,80 CATHERINE STREET,NY,40.710651,-73.997420,103,1,2500,4.94614137758634e-315,MN27,Chinatown,COMMUNITY SCHOOL DISTRICT 02,02M126,P.S. 126 Jacob August Riis,2018-19,712,21,53,66,57,55,62,61,115,114,108,0,0,0,0,544,76%,75%
632,M128,1.53456794602188e-312,P.S. 128 Audubon,311000000000,DOE,General Academic,Elementary,M128,560 WEST 169 STREET,NY,40.841032,-73.938701,112,10,25100,5.04564541309439e-315,MN36,Washington Heights South,COMMUNITY SCHOOL DISTRICT 06,06M128,P.S. 128 Audubon,2018-19,597,71,82,83,92,94,85,90,0,0,0,0,0,0,0,541,91%,84%
633,M129,1.53407388038098e-312,P.S. 129 John H. Finley,311000000000,DOE,General Academic,K-8,M129,425 WEST 130 STREET,NY,40.814914,-73.952020,109,9,21703,5.03734515471016e-315,MN06,Manhattanville,COMMUNITY SCHOOL DISTRICT 05,05M129,P.S. 129 John H. Finley,2018-19,406,61,21,29,30,35,25,40,43,61,61,0,0,0,0,370,91%,90%
