BLD_CODE,LAT,LON,FLOOD_2020,FLOOD_2050,Sum of TOT_ENRO,NEW SCHOOLS,OTHER,FLOOD,PENETRATION,ROOF,SANDY,MIT_BUDGET,TOT_BUDGET
R600,40.64282,-74.079263,0,0,795,0,3769235,15770007,0,0,0,15770007,19539242
R722,40.620835,-74.077054,0,0,459,0,30216290,0,0,0,0,0,30216290
R825,40.512019,-74.218688,0,0,582,0,224401,0,0,0,0,0,224401
R829,40.633666,-74.078337,0,0,437,0,68000,0,0,0,0,0,68000
R831,40.638993,-74.079438,0,0,298,0,1483485,0,0,0,0,0,1483485
R840,40.5641,-74.151368,0,0,366,0,7839485,0,0,0,0,0,7839485
R861,40.62031,-74.164427,0,0,906,0,844084,0,0,0,0,0,844084
R880,40.607637,-74.105883,0,0,1330,0,3251533,0,0,0,0,0,3251533
RABX,40.639677,-74.137166,0,0,412,0,0,0,0,0,0,0,0
RAHR,40.607104,-74.178183,0,1,960,0,0,0,0,0,0,0,0
X001,40.819331,-73.919634,0,0,649,0,0,0,0,0,0,0,0
X002,40.833884,-73.902794,0,0,878,0,7797490,0,0,0,0,0,7797490
X003,40.850131,-73.89163,0,0,321,0,6699418,0,0,4163888,0,4163888,10863306
X004,40.841758,-73.897943,0,0,898,0,72375,0,0,0,0,0,72375
X005,40.813896,-73.908358,0,0,729,0,0,0,0,0,0,0,0
X006,40.840445,-73.882531,0,0,1033,0,334235,0,0,0,0,0,334235
X007,40.881562,-73.905697,0,0,688,0,656256,0,0,0,0,0,656256
X008,40.872259,-73.883339,0,0,939,0,40000,0,0,0,0,0,40000
X009,40.85644,-73.898821,0,0,830,0,32761985,0,0,0,0,0,32761985
X011,40.839693,-73.92589,0,0,552,0,3081687,0,0,0,0,0,3081687
X012,40.840625,-73.844685,0,0,271,0,5773122,0,0,0,0,0,5773122
X014,40.835318,-73.826277,0,0,581,0,5581591,149446,0,0,0,149446,5731037
X015,40.859243,-73.909763,0,0,1076,0,551527,0,1311248,0,0,1311248,1862775
X016,40.902311,-73.854231,0,0,335,0,6101167,0,0,0,0,0,6101167
X018,40.816369,-73.922697,0,0,574,0,1417487,0,0,0,0,0,1417487
X019,40.899351,-73.866949,0,0,520,0,61905481,0,0,0,0,0,61905481
X020,40.869482,-73.878731,0,0,1518,0,286059,0,0,0,0,0,286059
X021,40.887888,-73.85942,0,0,647,0,3083996,0,0,0,0,0,3083996
X022,40.832022,-73.91435,0,0,821,0,1505685,0,0,0,0,0,1505685
X023,40.853294,-73.894951,0,0,445,0,98922,11351053,0,0,0,11351053,11449975
X024,40.886922,-73.915114,0,0,844,0,8661392,0,0,0,0,0,8661392
X025,40.812895,-73.905751,0,0,541,0,356480,0,0,14325923,0,14325923,14682403
X026,40.854335,-73.913016,0,0,830,0,839728,0,0,0,0,0,839728
X027,40.813385,-73.913872,0,0,480,0,200000,6643405,0,0,0,6643405,6843405
X028,40.848344,-73.903821,0,0,727,0,12151784,0,0,0,0,0,12151784
X029,40.821544,-73.916419,0,0,795,0,835878,8201672,0,0,0,8201672,9037550
X030,40.809023,-73.917417,0,0,957,0,0,0,0,0,0,0,0
X032,40.851724,-73.88622,0,0,758,0,10606981,0,0,0,0,0,10606981
X033,40.861698,-73.901268,0,0,890,0,6729216,0,0,0,0,0,6729216
X034,40.850168,-73.883877,0,0,506,0,60000,9014902,0,0,0,9014902,9074902
X035,40.828009,-73.917705,0,0,618,0,238903,0,0,0,0,0,238903
X036,40.82948,-73.849791,0,0,764,0,9905054,0,0,0,0,0,9905054
X037,40.877935,-73.913694,1,1,630,0,90000,774883,0,0,0,774883,864883
X039,40.817741,-73.897876,0,0,342,0,11160691,963125,0,0,0,963125,12123816
X040,40.80908,-73.919773,0,0,563,0,1248567,0,0,0,0,0,1248567
X041,40.874754,-73.867834,0,0,862,0,223686,11022370,0,0,0,11022370,11246056
X042,40.838636,-73.903243,0,0,399,0,364846,5562005,0,0,0,5562005,5926851
X043,40.806452,-73.921593,0,0,452,0,24085002,0,0,0,0,0,24085002
X044,40.842564,-73.891086,0,0,285,0,207601,0,0,10743929,0,10743929,10951530
X045,40.858389,-73.887026,0,0,709,0,1042250,0,0,0,0,0,1042250
X046,40.867169,-73.890402,0,0,853,0,98379009,11146213,0,0,0,11146213,109525222
X047,40.832529,-73.866974,0,0,1054,0,574614,0,0,0,0,0,574614
X048,40.814034,-73.886834,0,0,668,0,1014140,0,0,0,0,0,1014140
X049,40.810413,-73.92273,0,0,650,0,90024,0,0,0,0,0,90024
X050,40.834188,-73.886995,0,0,558,0,1147379,0,0,0,0,0,1147379
X052,40.816078,-73.901599,0,0,1256,0,2411506,3663903,0,0,0,3663903,6075409
X053,40.832648,-73.911906,0,0,1037,0,6018708,0,0,0,0,0,6018708
X054,40.864872,-73.88794,0,0,475,0,1266290,0,0,0,0,0,1266290
X055,40.835934,-73.90497,0,0,1347,0,1350671,0,0,17956691,0,17956691,19307362
X056,40.875481,-73.874912,0,0,669,0,0,0,0,0,0,0,0
X057,40.848748,-73.888987,0,0,791,0,652000,4371471,0,0,0,4371471,5023471
X058,40.846383,-73.898826,0,0,426,0,3469534,9243107,0,0,0,9243107,12712641
X059,40.853141,-73.893639,0,0,519,0,369175,0,0,0,0,0,369175
X060,40.820108,-73.898399,0,0,625,0,679515,0,0,0,0,0,679515
X061,40.836156,-73.892784,0,0,570,0,188852,9540461,0,0,0,9540461,9729313
X062,40.813736,-73.900161,0,0,668,0,9870068,0,0,0,0,0,9870068
X063,40.83093,-73.901859,0,0,530,0,2553836,0,0,0,0,0,2553836
X064,40.8404,-73.915879,0,0,919,0,403138,0,0,0,0,0,403138
X065,40.807916,-73.912557,0,0,892,0,1079866,0,0,10057302,0,10057302,11137168
X066,40.831493,-73.88654,0,0,878,0,0,0,0,0,0,0,0
X067,40.843781,-73.884192,0,0,485,0,4146487,20781411,0,0,0,20781411,24927898
X068,40.891603,-73.83888,0,0,643,0,4965013,0,0,0,0,0,4965013
X069,40.8167,-73.86046,0,0,629,0,42885,0,0,0,0,0,42885
X070,40.844236,-73.90807,0,0,1104,0,100000,0,0,0,0,0,100000
X071,40.845379,-73.829562,0,0,1567,0,1028818,0,0,0,0,0,1028818
X072,40.823237,-73.818172,0,0,757,0,449465,0,0,0,0,0,449465
X073,40.832609,-73.926415,0,0,574,0,310305,0,0,0,0,0,310305
X074,40.815827,-73.885284,0,0,1273,0,381091,13954616,0,0,0,13954616,14335707
X075,40.822314,-73.888948,0,0,588,0,730902,0,0,0,0,0,730902
X076,40.869059,-73.860928,0,0,893,0,0,5530513,0,0,0,5530513,5530513
X077,40.830811,-73.877305,0,0,1766,0,1052667,0,0,0,0,0,1052667
X078,40.878474,-73.850563,0,0,817,0,0,11254660,0,0,0,11254660,11254660
X079,40.855337,-73.903139,0,0,1341,0,1001302,0,0,19647731,0,19647731,20649033
X080,40.876819,-73.881245,0,0,1468,0,312302,0,0,0,0,0,312302
X081,40.903275,-73.904657,0,0,746,0,9726668,0,0,0,0,0,9726668
X082,40.849416,-73.915217,0,0,1153,0,56839,11059175,0,14073504,0,25132679,25189518
X083,40.849176,-73.858769,0,0,1648,0,846333,0,0,0,0,0,846333
X084,40.830552,-73.886798,0,0,634,0,1878644,0,0,7829115,0,7829115,9707759
X085,40.858689,-73.894682,0,0,922,0,1002923,12817851,0,0,0,12817851,13820774
X086,40.869061,-73.897066,0,0,1625,0,628787,0,0,0,0,0,628787
X087,40.895741,-73.846198,0,0,588,0,912139,3532907,0,0,0,3532907,4445046
X088,40.837019,-73.913523,0,0,147,0,94399,0,0,0,0,0,94399
X089,40.862481,-73.859254,0,0,1550,0,192415,1005831,0,0,0,1005831,1198246
X090,40.831873,-73.917526,0,0,1049,0,107604,0,0,0,0,0,107604
X091,40.858286,-73.907494,0,0,646,0,1475926,0,0,0,0,0,1475926
X092,40.846205,-73.889602,0,0,155,0,366931,0,0,0,0,0,366931
X093,40.822522,-73.877274,0,0,603,0,459593,0,0,3105114,0,3105114,3564707
X094,40.880661,-73.875268,0,0,1220,0,326807,0,0,0,0,0,326807
X095,40.883049,-73.891664,0,0,1608,0,9254921,0,0,0,0,0,9254921
X096,40.86073,-73.868986,0,0,897,0,104527,0,0,0,0,0,104527
X097,40.863524,-73.846768,0,0,607,0,68919115,0,0,0,0,0,68919115
X098,40.836245,-73.890591,0,0,1010,0,3051551,0,0,0,0,0,3051551
X099,40.827539,-73.896925,0,0,356,0,381735,0,0,0,0,0,381735
X100,40.822552,-73.86276,0,0,559,0,74750,0,0,0,0,0,74750
X101,40.82708,-73.829211,0,0,1642,0,8015649,0,0,7456600,0,7456600,15472249
X102,40.838151,-73.866038,0,0,1211,0,112000,4763524,0,0,0,4763524,4875524
X103,40.892198,-73.86194,0,0,1019,0,0,6915808,0,0,0,6915808,6915808
X104,40.843453,-73.920826,0,0,717,0,2826540,818979,0,0,0,818979,3645519
X105,40.853075,-73.866264,0,0,1028,0,8227366,0,0,0,0,0,8227366
X106,40.836974,-73.854823,0,0,1106,0,348121,0,0,0,0,0,348121
X107,40.819221,-73.868735,0,0,553,0,99402,0,0,0,0,0,99402
X108,40.8547,-73.8532,0,0,588,0,0,0,0,0,0,0,0
X109,40.851661,-73.918991,0,0,611,0,725095,0,0,5206869,0,5206869,5931964
X110,40.83447,-73.900654,0,0,761,0,349870,0,0,0,0,0,349870
X111,40.884371,-73.839288,0,0,644,0,952179,0,0,0,0,0,952179
X112,40.88494,-73.843977,0,0,414,0,7929545,0,0,0,0,0,7929545
X113,40.880649,-73.860126,0,0,992,0,5367109,0,0,0,0,0,5367109
X114,40.834979,-73.923297,0,0,711,0,9719447,0,0,0,0,0,9719447
X115,40.859496,-73.90049,0,0,878,0,1507203,0,0,2518072,0,2518072,4025275
X116,40.822056,-73.894368,0,0,1231,0,948000,0,0,0,0,0,948000
X117,40.848552,-73.909022,0,0,1024,0,3510908,0,0,0,0,0,3510908
X118,40.848702,-73.892482,0,0,1105,0,1968000,22160262,0,0,0,22160262,24128262
X119,40.828474,-73.857392,0,0,803,0,10209548,698606,0,0,0,698606,10908154
X120,40.822291,-73.906739,0,0,242,0,138962,0,0,13443868,0,13443868,13582830
X121,40.866474,-73.85051,0,0,843,0,293865,7254226,0,0,0,7254226,7548091
X122,40.872477,-73.905547,0,0,674,0,225030,0,0,0,0,0,225030
X123,40.824989,-73.874162,0,0,921,0,542391,0,0,0,0,0,542391
X125,40.829153,-73.857882,0,0,667,0,16803901,0,0,0,0,0,16803901
X126,40.835866,-73.9282,0,0,579,0,454397,0,0,0,0,0,454397
X127,40.838759,-73.853203,0,0,1237,0,1044068,0,0,12476512,0,12476512,13520580
X129,40.846128,-73.886721,0,0,928,0,449082,0,0,0,0,0,449082
X130,40.817742,-73.901709,0,0,433,0,220091,0,0,0,0,0,220091
X131,40.822925,-73.859998,0,0,1417,0,1472909,0,0,0,0,0,1472909
X132,40.832175,-73.907133,0,0,370,0,459474,0,0,0,0,0,459474
X134,40.831613,-73.894241,0,0,622,0,2931961,0,0,0,0,0,2931961
X135,40.862098,-73.865028,0,0,1144,0,264350,0,0,0,0,0,264350
X136,40.831388,-73.897797,0,0,712,0,1509691,9302463,0,0,0,9302463,10812154
X137,40.854257,-73.897404,0,0,1015,0,904212,0,0,2685793,0,2685793,3590005
X138,40.822288,-73.853157,0,0,661,0,2089041,0,0,0,0,0,2089041
X139,40.810314,-73.918774,0,0,1060,0,2177234,2831350,0,0,0,2831350,5008584
X140,40.823318,-73.907489,0,0,613,0,104397,0,0,0,0,0,104397
X141,40.887407,-73.914141,0,0,1513,0,652622,0,0,10812264,0,10812264,11464886
X142,40.886002,-73.839682,0,0,925,0,1571523,0,0,0,0,0,1571523
X143,40.875636,-73.901565,0,0,1178,0,8620055,0,0,0,0,0,8620055
X144,40.863842,-73.836525,0,0,1257,0,100000,0,0,0,0,0,100000
X145,40.827438,-73.914067,0,0,1203,0,910556,0,0,0,0,0,910556
X146,40.824717,-73.905734,0,0,378,0,0,9508369,0,0,0,9508369,9508369
X147,40.840536,-73.904353,0,0,779,0,1954176,0,0,0,0,0,1954176
X148,40.833493,-73.903951,0,0,1081,0,1102302,0,0,0,0,0,1102302
X149,40.813612,-73.920851,0,0,1319,0,2242519,0,0,3630772,0,3630772,5873291
X150,40.82471,-73.894349,0,0,781,0,565002,0,0,0,0,0,565002
X151,40.822574,-73.92114,0,0,2006,0,3046734,0,0,0,0,0,3046734
X152,40.823941,-73.880479,0,0,818,0,5297385,0,0,0,0,0,5297385
X153,40.874035,-73.831669,0,0,623,0,2887678,0,0,0,0,0,2887678
X154,40.808194,-73.925459,0,0,690,0,31810,0,0,0,0,0,31810
X155,40.811051,-73.909363,0,0,525,0,47000,0,0,0,0,0,47000
X156,40.823014,-73.922527,0,0,777,0,0,0,0,12391611,0,12391611,12391611
X157,40.819419,-73.908965,0,0,635,0,774804,0,0,5293197,0,5293197,6068001
X158,40.826933,-73.900593,0,0,1637,0,307476,0,0,0,0,0,307476
X159,40.85568,-73.893136,0,0,194,0,0,0,0,0,0,0,0
X160,40.864073,-73.823816,0,0,1014,0,2625978,0,0,0,0,0,2625978
X161,40.814168,-73.905233,0,0,485,0,14274612,0,0,0,0,0,14274612
X162,40.814857,-73.912038,0,0,1227,0,136414,0,0,0,0,0,136414
X163,40.8517,-73.899005,0,0,472,0,0,0,0,0,0,0,0
X166,40.828009,-73.917705,0,0,1415,0,2048118,0,0,0,0,0,2048118
X167,40.839297,-73.879931,0,0,1425,0,2900646,0,0,0,0,0,2900646
X169,40.881344,-73.839386,0,0,424,0,16518,0,0,0,0,0,16518
X170,40.844367,-73.913253,0,0,236,0,897117,0,0,3625027,0,3625027,4522144
X173,40.848907,-73.909936,0,0,327,0,0,0,0,0,0,0,0
X174,40.815043,-73.85607,0,1,1129,0,1062738,8209584,0,0,0,8209584,9272322
X175,40.844353,-73.78354,1,1,312,0,100000,0,0,0,0,0,100000
X177,40.872559,-73.875375,0,0,747,0,272936,0,0,0,0,0,272936
X178,40.874035,-73.831669,0,0,816,0,3726470,0,0,0,0,0,3726470
X180,40.874035,-73.831669,0,0,1016,0,533465,0,0,0,0,0,533465
X181,40.874035,-73.831669,0,0,890,0,926471,0,0,0,0,0,926471
X182,40.818925,-73.856976,0,0,763,0,19256895,17439,0,4107792,0,4125231,23382126
X183,40.813681,-73.925995,1,1,1173,0,0,8374377,0,0,0,8374377,8374377
X184,40.818703,-73.905389,0,0,1168,0,499514,0,0,0,0,0,499514
X189,40.882778,-73.830616,0,0,640,0,284827,0,0,0,0,0,284827
X192,40.826794,-73.818083,0,0,1058,0,3192055,0,0,0,0,0,3192055
X193,40.843705,-73.890145,0,0,1423,0,27700,0,0,0,0,0,27700
X194,40.83541,-73.846594,0,0,1292,0,0,0,0,0,0,0,0
X198,40.828406,-73.900121,0,0,501,0,500000,0,0,0,0,0,500000
X205,40.855759,-73.881753,0,0,935,0,95694,0,0,0,0,0,95694
X206,40.859534,-73.906285,0,0,229,0,291000,0,0,0,0,0,291000
X209,40.856834,-73.897635,0,0,276,0,0,2239572,0,0,0,2239572,2239572
X211,40.848385,-73.893744,0,0,231,0,67682,0,0,0,0,0,67682
X229,40.8524,-73.9216,1,1,957,0,2861022,0,0,0,0,0,2861022
X234,40.846128,-73.886721,0,0,601,0,29437,0,0,0,0,0,29437
X235,40.835681,-73.919571,0,0,1036,0,734242,0,0,0,0,0,734242
X240,40.842503,-73.916084,0,0,1162,0,109456,0,0,0,0,0,109456
X254,40.858721,-73.889878,0,0,493,0,503227,0,0,0,0,0,503227
X256,40.832328,-73.905771,0,0,681,0,0,0,0,0,0,0,0
X279,40.854666,-73.904958,0,0,1031,0,486483,0,0,2518700,0,2518700,3005183
X283,40.860987,-73.891562,0,0,270,0,21706198,0,0,0,0,0,21706198
X285,40.838232,-73.927892,0,0,378,0,0,0,0,0,0,0,0
X292,40.854423,-73.863733,0,0,425,0,50000,0,0,0,0,0,50000
X306,40.850722,-73.910827,0,0,1085,0,1620893,13138513,0,0,0,13138513,14759406
X311,40.843531,-73.865498,0,0,216,0,100000,0,0,0,0,0,100000
X314,40.901436,-73.854402,0,0,163,0,0,0,0,0,0,0,0
X317,40.826949,-73.859622,0,0,192,0,0,0,0,0,0,0,0
X338,40.849416,-73.915217,0,0,632,0,128436,0,0,0,0,0,128436
X340,40.869407,-73.897171,0,0,593,0,40000,0,0,0,0,0,40000
X360,40.874717,-73.902214,0,0,433,0,100000,0,0,0,0,0,100000
X362,40.888242,-73.852714,0,0,1109,0,298999,0,0,0,0,0,298999
X368,40.877935,-73.913694,1,1,1022,0,316856,0,0,0,0,0,316856
X392,40.820388,-73.892961,0,0,645,0,140000,0,0,0,0,0,140000
X400,40.827455,-73.90392,0,0,1406,0,2482816,40293621,0,0,0,40293621,42776437
X401,40.823124,-73.898265,0,0,553,0,52284,0,0,0,0,0,52284
X405,40.839775,-73.839583,1,1,3068,0,10385326,0,0,28546923,0,28546923,38932249
X410,40.839307,-73.911366,0,0,1942,0,3940359,0,0,35967263,0,35967263,39907622
X415,40.860443,-73.860729,0,0,2456,0,3121075,0,0,0,0,0,3121075
X420,40.832508,-73.878191,0,0,1436,0,12767922,17112791,0,0,0,17112791,29880713
X423,40.832508,-73.878191,0,0,989,0,225156,0,0,0,0,0,225156
X425,40.875172,-73.861649,0,0,2306,0,6771632,0,0,0,0,0,6771632
X430,40.869061,-73.897066,0,0,2334,0,5289241,0,0,0,0,0,5289241
X435,40.859466,-73.888625,0,0,2536,0,2843678,0,0,0,0,0,2843678
X440,40.879958,-73.889011,0,0,2257,0,10456495,32224054,0,0,0,32224054,42680549
X445,40.879958,-73.889011,0,0,3016,0,2972646,0,0,0,0,0,2972646
X450,40.821218,-73.85593,0,0,2294,0,6241188,0,0,0,0,0,6241188
X455,40.874035,-73.831669,0,0,2930,0,1053994,0,0,0,0,0,1053994
X460,40.827461,-73.919024,0,0,751,0,39676,0,0,0,0,0,39676
X465,40.845366,-73.897479,0,0,527,0,200000,0,0,0,0,0,200000
X470,40.818041,-73.911633,0,0,834,0,4241668,0,0,0,0,0,4241668
X475,40.877379,-73.912686,0,1,2884,0,274691,12148562,0,0,0,12148562,12423253
X498,40.845023,-73.857989,0,0,978,0,65237,0,0,26902,0,26902,92139
X600,40.818645,-73.919949,0,0,1074,0,12242527,0,0,0,0,0,12242527
X650,40.821723,-73.902892,0,0,850,0,4416687,0,0,0,0,0,4416687
X655,40.810671,-73.907528,0,0,1264,0,2358441,4415767,0,0,0,4415767,6774208
X660,40.855392,-73.882487,0,0,1158,0,617071,0,0,0,0,0,617071
X701,40.88298,-73.831856,0,0,480,0,425000,0,0,0,0,0,425000
X716,40.823228,-73.897394,0,0,673,0,0,0,0,0,0,0,0
X717,40.838654,-73.904703,0,0,331,0,0,0,0,0,0,0,0
X722,40.842725,-73.839114,1,1,536,0,354570,10772211,0,0,0,10772211,11126781
X779,40.873659,-73.900068,0,0,230,0,0,0,0,0,0,0,0
X781,40.850674,-73.886997,0,0,205,0,0,0,0,0,0,0,0
X790,40.821828,-73.922366,0,0,1327,0,277929,0,0,0,0,0,277929
X819,40.878327,-73.906197,0,0,336,0,827346,0,0,0,0,0,827346
X826,40.855822,-73.916076,0,0,450,0,145382,0,0,0,0,0,145382
X839,40.851577,-73.864438,0,0,461,0,0,0,0,0,0,0,0
X843,40.865972,-73.8953,0,0,683,0,794858,16149825,0,0,0,16149825,16944683
X852,40.885428,-73.878051,0,0,271,0,0,0,0,0,0,0,0
X859,40.857932,-73.903764,0,0,188,0,30175,0,0,0,0,0,30175
X862,40.83093,-73.901859,0,0,268,0,145875,0,0,0,0,0,145875
X876,40.84325,-73.902969,0,0,565,0,0,0,0,0,0,0,0
X878,40.831212,-73.885804,0,0,471,0,0,0,0,0,0,0,0
X879,40.841376,-73.875262,0,0,463,0,0,0,0,0,0,0,0
X884,40.815712,-73.92996,0,0,824,0,324429,0,0,0,0,0,324429
X886,40.869142,-73.901821,0,0,342,0,159000,0,0,0,0,0,159000
X905,40.874725,-73.895543,0,0,411,0,0,0,0,0,0,0,0
X937,40.884371,-73.839288,0,0,564,0,0,0,0,0,0,0,0
X953,40.831829,-73.827642,0,0,166,0,225000,0,0,0,0,0,225000
X970,40.839508,-73.901774,0,0,1346,0,167125,0,0,0,0,0,167125
X972,40.820486,-73.881187,1,1,193,0,10664,0,0,0,0,0,10664
X973,40.836821,-73.887688,0,0,668,0,248354,0,0,0,0,0,248354
XABC,40.840262,-73.918665,0,0,272,0,50000,0,0,0,0,0,50000
XABN,40.853728,-73.911708,0,0,425,0,0,0,0,0,0,0,0
XACO,40.845897,-73.864154,0,0,236,0,0,0,0,0,0,0,0
XACP,40.850089,-73.850735,0,0,90,0,0,0,0,0,0,0,0
XADS,40.809462,-73.924847,0,0,176,0,0,0,0,0,0,0,0
XAEF,40.888351,-73.862924,0,0,343,0,0,0,0,0,0,0,0
XAEI,40.81534,-73.919754,0,0,162,0,0,0,0,0,0,0,0
XAEJ,40.812804,-73.919316,0,0,569,0,0,0,0,0,0,0,0
XAEU,40.821682,-73.910421,0,0,443,0,0,0,0,0,0,0,0
XAFI,40.808703,-73.921888,0,0,328,0,0,0,0,0,0,0,0
XAFJ,40.880738,-73.907295,0,0,353,0,0,0,0,0,0,0,0
XAFM,40.821815,-73.886477,0,0,430,0,0,0,0,0,0,0,0
XAFP,40.839072,-73.900123,0,0,700,0,0,0,0,0,0,0,0
XAFR,40.81264,-73.919913,0,0,419,0,0,0,0,0,0,0,0
XAGA,40.856531,-73.843013,0,0,965,0,0,0,0,0,0,0,0
XAGG,40.825715,-73.838299,0,0,573,0,0,0,0,0,0,0,0
XAGV,40.811562,-73.925416,0,0,580,0,0,0,0,0,0,0,0
XAJG,40.836679,-73.91735,0,0,432,0,0,0,0,0,0,0,0
XAJK,40.834025,-73.858533,0,0,811,0,0,0,0,0,0,0,0
XASK,40.806389,-73.92115,0,0,451,0,0,0,0,0,0,0,0
XATI,40.813077,-73.919979,0,0,255,0,50000,0,0,0,0,0,50000
XAUT,40.872455,-73.875451,0,0,508,0,0,0,0,0,0,0,0
XAUV,40.839503,-73.919597,0,0,599,0,0,0,0,0,0,0,0
XAWW,40.834599,-73.929797,0,0,606,0,0,0,0,0,0,0,0
XAXD,40.803052,-73.918037,0,0,451,0,0,0,0,0,0,0,0
XAXQ,40.8091,-73.909595,0,0,267,0,0,0,0,0,0,0,0
XAZI,40.875161,-73.910426,0,0,408,0,0,0,0,0,0,0,0
XBAA,40.880853,-73.909955,0,0,354,0,0,0,0,0,0,0,0
XBAV,40.816245,-73.929949,0,0,256,0,0,0,0,0,0,0,0
XBBM,40.818069,-73.904223,0,0,328,0,0,0,0,0,0,0,0
XBBX,40.814952,-73.908773,0,0,227,0,0,0,0,0,0,0,0
XBBY,40.820858,-73.905097,0,0,106,0,0,0,0,0,0,0,0
XBBZ,40.829793,-73.906403,0,0,470,0,0,0,0,0,0,0,0
XBCA,40.820298,-73.927397,0,0,575,0,0,0,0,0,0,0,0
K231,40.694481,-73.989319,,,,0,49625,0,0,0,0,0,49625
K315,40.7153803,-73.9573604,,,,0,8101620,0,0,0,0,0,8101620
K330,40.642069,-73.908014,,,,36266298,0,0,0,0,0,0,36266298
K368,40.6760067,-73.8696706,,,,0,10007604,0,0,0,0,0,10007604
K401,40.59373,-73.986268,,,,0,38977,0,0,0,0,0,38977
K406,40.632824,-73.9523036,,,,0,26976091,0,0,0,0,0,26976091
K431,40.676572,-73.944302,,,,0,8589391,0,0,0,0,0,8589391
K436,40.666877,-73.895396,,,,0,58478,0,0,0,0,0,58478
K451,0,0,,,,0,1498869,0,0,0,0,0,1498869
K456,40.6789267,-73.9338472,,,,0,567646,0,0,0,0,0,567646
K477,40.6576782,-74.0001865,,,,0,8098161,0,0,0,0,0,8098161
K478,40.6622562,-73.8947891,,,,0,8126108,0,0,0,0,0,8126108
K516,40.633826,-73.9175691,,,,0,2261549,0,0,0,0,0,2261549
K555,40.676572,-73.944302,,,,0,216000,0,0,0,0,0,216000
K557,40.650423,-74.008566,,,,85315350,0,0,0,0,0,0,85315350
K599,40.673817,-73.89607,,,,83586925,0,0,0,0,0,0,83586925
K653,40.694481,-73.989319,,,,91856144,0,0,0,0,0,0,91856144
K656,40.6837209,-73.9802603,,,,0,11920936,0,0,0,0,0,11920936
K662,40.676572,-73.944302,,,,0,76000,0,0,0,0,0,76000
K663,40.694481,-73.989319,,,,0,500000,0,0,0,0,0,500000
K667,0,0,,,,96353132,0,0,0,0,0,0,96353132
K671,40.653349,-74.002107,,,,56097793,0,0,0,0,0,0,56097793
K671,40.821602,-73.827193,,,,7771563,0,0,0,0,0,0,7771563
K673,40.7109359,-73.9470823,,,,0,8341071,0,0,0,0,0,8341071
K693,40.6194044,-74.0005624,,,,0,10236146,0,0,0,0,0,10236146
K694,0,0,,,,0,14977372,0,0,0,0,0,14977372
K707,40.6654312,-73.9257241,,,,0,10528838,0,0,0,0,0,10528838
K710,0,0,,,,0,38149947,0,0,0,0,0,38149947
K729,40.6137701,-73.9300092,,,,0,2259,0,0,0,0,0,2259
K730,40.643405,-74.001,,,,50524662,0,0,0,0,0,0,50524662
K745,40.714745,-73.945666,,,,0,9864493,0,0,0,0,0,9864493
K746,40.642069,-73.908014,,,,106562913,0,0,0,0,0,0,106562913
K747,40.62188,-74.025611,,,,0,8009764,0,0,0,0,0,8009764
K747,40.62188,-74.025611,,,,0,7400,0,0,0,0,0,7400
K748,40.690359,-73.983609,,,,0,28872886,0,0,0,0,0,28872886
K767,40.62188,-74.025611,,,,0,512888,0,0,0,0,0,512888
K768,40.694481,-73.989319,,,,0,69750,0,0,0,0,0,69750
K776,40.632632,-73.9535155,,,,0,382910,0,0,0,0,0,382910
K799,40.676572,-73.944302,,,,0,7240832,0,0,0,0,0,7240832
K801,0,0,,,,0,12523821,0,0,0,0,0,12523821
K802,40.679049,-73.931476,,,,0,6700,0,0,0,0,0,6700
K819,40.673817,-73.89607,,,,0,35000,0,0,0,0,0,35000
K831,0,0,,,,0,51550712,0,0,0,0,0,51550712
K848,40.642069,-73.908014,,,,0,2548363,0,0,0,0,0,2548363
K855,40.642069,-73.908014,,,,0,393329,0,0,0,0,0,393329
K864,40.642069,-73.908014,,,,0,367538,0,0,0,0,0,367538
K908,40.642069,-73.908014,,,,0,609160,0,0,0,0,0,609160
K932,0,0,,,,0,4453563,0,0,0,0,0,4453563
K934,40.6272941,-74.0392457,,,,0,3075601,0,0,0,0,0,3075601
KAQJ,40.694481,-73.989319,,,,0,102000,0,0,0,0,0,102000
M081,40.814402,-73.945088,,,,0,3270826,0,0,0,0,0,3270826
M081,40.814402,-73.945088,,,,0,6268674,0,0,0,0,0,6268674
M233,40.8506557,-73.9334705,,,,0,2034854,0,0,0,0,0,2034854
M444,0,0,,,,0,7846851,0,0,0,0,0,7846851
M464,0,0,,,,52684200,0,0,0,0,0,0,52684200
M471,0,0,,,,0,22194424,0,0,0,0,0,22194424
,40.77427,-73.96981,,,,0,7818842,0,0,0,0,0,7818842
M484,0,0,,,,0,7409856,0,0,0,0,0,7409856
M493,40.726163,-74.007047,,,,46651408,0,0,0,0,0,0,46651408
M634,40.609387,-73.642031,,,,0,25626441,0,0,0,0,0,25626441
M832,40.743523,-74.002527,,,,0,31830,0,0,0,0,0,31830
M845,0,0,,,,0,270117,0,0,0,0,0,270117
M847,40.8602243,-73.927629,,,,0,10130615,0,0,0,0,0,10130615
M860,40.77427,-73.96981,,,,0,676994,0,0,0,0,0,676994
MJJC,40.77427,-73.96981,,,,0,1028135,0,0,0,0,0,1028135
Q048,0,0,,,,0,6145624,0,0,0,0,0,6145624
Q269,40.741686,-73.8636,,,,0,439727,0,0,0,0,0,439727
